GEOID,dac_status,nearest_sta_miles,second_nearest_sta_miles,stas_05mi,stas_10mi,stas_20mi,stas_55mi,stations,bg_sta1d,bg_sta2d
060670023004,not DAC status,2.2705110894778313,8.088818935350375,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670024001,not DAC status,2.650976478087632,9.11750963060296,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670024002,not DAC status,3.2835247360234776,8.416261321484086,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670024003,not DAC status,3.5403655320433782,8.673102117503985,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670024004,not DAC status,3.5155245598030622,9.428121449727918,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670025001,not DAC status,3.876061392053273,7.788207683674242,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670025002,not DAC status,4.890834502515636,8.58658395030516,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670026001,not DAC status,3.1051353347969117,7.371756821598486,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670026002,not DAC status,3.44820069553586,7.360346987156829,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670026003,not DAC status,2.988844178146424,8.015878720325617,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670027001,not DAC status,3.665240496530885,7.577386788151854,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670027002,not DAC status,3.8416329881743545,7.451557313136361,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670027003,not DAC status,3.800035422451415,6.952232743162638,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670027004,not DAC status,4.517185340067534,7.466720931349417,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670028001,not DAC status,4.226130737595779,6.941276501929355,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670028002,not DAC status,4.718243653661339,6.258526999514901,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670028003,not DAC status,4.982492846992602,6.816147723321252,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670029001,not DAC status,4.947721265601637,6.4880046114551995,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670029002,not DAC status,5.289829380075601,5.462438785538449,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670029003,not DAC status,5.66958585704999,5.92512033064364,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670029004,not DAC status,5.04831843008599,6.240030705286242,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670030001,not DAC status,6.351486213776288,7.33214734855138,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670030002,not DAC status,5.4959230501345875,6.610128028340758,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670030003,not DAC status,5.5000549578947115,6.6077109312914555,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670030004,not DAC status,5.758453663976974,5.836252523716657,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670030005,not DAC status,5.466786997310307,6.740481379438049,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670031011,not DAC status,5.1047760683776096,8.077339502256194,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670031012,not DAC status,5.748875238307659,7.6804360907135685,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670031013,not DAC status,6.262793206920076,7.225883182353048,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670031014,not DAC status,6.008855829897538,6.97194580533051,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670031021,not DAC status,6.000024715452147,6.955159695449113,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670031022,not DAC status,6.6209466369637635,6.671975800001957,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670031023,not DAC status,5.997961499328764,6.474013956348614,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670032021,not DAC status,6.437270152344412,7.234383627904891,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670032022,not DAC status,7.1573975474089035,7.210508380700074,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670032023,not DAC status,6.499056089700082,6.793866347265638,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670032031,not DAC status,6.244791187327838,8.241145072080844,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670032032,not DAC status,7.028761093810107,9.51919252516673,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670032041,80-85%,6.565345921173982,7.36923885479944,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670032042,80-85%,6.4263832271288335,8.059553032279847,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670032043,80-85%,5.689539567319616,8.354821512945392,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670033001,not DAC status,3.600905195285097,9.331192041490093,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670033002,not DAC status,4.8379502442672555,9.997152576183451,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670033003,not DAC status,4.018193752499027,10.291391046465218,1,1,3,3,20,Nearest station within 5 miles,Second-nearest station 10-20 miles away
060670034001,not DAC status,5.586232984349184,10.74543531626538,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670034002,not DAC status,4.948758102632586,10.936112325784526,1,1,3,3,20,Nearest station within 5 miles,Second-nearest station 10-20 miles away
060670034003,not DAC status,5.896499054720094,11.885638326333355,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670035011,not DAC status,4.7765615314230425,9.042756420694117,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670035012,not DAC status,4.092465659652342,9.242402996201063,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670035013,not DAC status,4.078699832071937,8.683388671098543,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670035021,not DAC status,5.106769142239408,9.538406789109809,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670035022,not DAC status,4.871072624826471,9.774103306522745,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670035023,not DAC status,5.496004833852662,9.384165772907476,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670036001,not DAC status,4.501238442632635,8.175441962867382,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670036002,not DAC status,5.049124014771939,8.723327535006685,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670037001,75-80%,4.428254991808828,7.555651279608123,1,2,3,3,20,Nearest station within 5 miles,Second-nearest station 5-10 miles away
060670037002,75-80%,5.049124014771939,8.723327535006685,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670038001,not DAC status,5.519527255513885,10.669464592062607,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670038002,not DAC status,6.864558512347747,10.752719451402562,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670038003,not DAC status,7.595620306421229,11.293688826615158,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670038004,not DAC status,7.128526641837845,11.908116687311676,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670039001,not DAC status,3.5189934328721493,10.230696772585885,1,1,3,3,20,Nearest station within 5 miles,Second-nearest station 10-20 miles away
060670039002,not DAC status,4.344310457489297,10.861361053835639,1,1,3,3,20,Nearest station within 5 miles,Second-nearest station 10-20 miles away
060670039003,not DAC status,4.280143375578542,11.345426818793465,1,1,3,3,20,Nearest station within 5 miles,Second-nearest station 10-20 miles away
060670040011,not DAC status,5.03526567128533,11.154850919137411,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040012,not DAC status,5.246552153444629,11.650497685306567,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040013,not DAC status,6.58076457591435,12.558250627481012,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040014,not DAC status,7.084913139200438,12.636635308418136,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040041,not DAC status,6.442463392076,13.27884931879222,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040042,not DAC status,6.741815166948205,13.578201093664426,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040043,not DAC status,6.510891460265488,13.141309738934607,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040051,not DAC status,NA,NA,NA,NA,NA,NA,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040052,not DAC status,5.604296209203907,12.440682135920127,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040053,not DAC status,6.156427391849862,12.786845670518982,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040061,not DAC status,4.756362845399892,11.812314718427551,1,1,3,3,20,Nearest station within 5 miles,Second-nearest station 10-20 miles away
060670040062,not DAC status,5.2388494241517405,12.07523535086796,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040063,not DAC status,6.086807838837203,12.646386675109543,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040064,not DAC status,6.053225749284964,12.612804585557305,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040081,not DAC status,7.225443699071458,13.855861977740577,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040082,not DAC status,7.700076609798428,14.536462536514648,0,1,2,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040091,not DAC status,6.972064382927363,13.602482661596483,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040092,not DAC status,6.636243487404975,13.266661766074096,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040093,not DAC status,7.32773520777292,13.686604574026319,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040094,not DAC status,7.925029306373642,14.283898672627041,0,1,2,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040101,not DAC status,7.149638054668676,12.997348257591229,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040102,not DAC status,7.375761321947596,13.138762303745144,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040103,not DAC status,7.885150171496686,13.90214461695508,0,1,2,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040111,not DAC status,8.18419549640672,14.235846591315115,0,1,2,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040112,not DAC status,8.483248361467837,14.56607047191213,0,1,2,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040121,not DAC status,8.137557007560993,14.18920810246939,0,1,2,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670040122,not DAC status,7.26111710092957,13.290165974110145,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670041001,not DAC status,6.027099361215845,9.91526030027066,0,2,3,3,20,Nearest station 5-10 miles away,Second-nearest station 5-10 miles away
060670041002,not DAC status,6.577245079511926,10.019528412131633,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670041003,not DAC status,7.0871953282681455,10.97535626732296,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670042011,not DAC status,7.918197037499798,12.292853362247348,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670042012,not DAC status,7.53511246038537,12.675937939361775,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
060670042013,not DAC status,7.204026713348936,11.840840810132702,0,1,3,3,20,Nearest station 5-10 miles away,Second-nearest station 10-20 miles away
